Provider,PotentialFraud,Inpatient_BeneID_nunique,Inpatient_ClaimID_count,Inpatient_InscClaimAmtReimbursed_sum,Inpatient_InscClaimAmtReimbursed_mean,Inpatient_InscClaimAmtReimbursed_max,Inpatient_Total_Procedures_sum,Inpatient_Total_Procedures_mean,Inpatient_Total_Procedures_max,Inpatient_AttendingPhysician_nunique,Inpatient_OperatingPhysician_nunique,Outpatient_BeneID_nunique,Outpatient_ClaimID_count,Outpatient_InscClaimAmtReimbursed_sum,Outpatient_InscClaimAmtReimbursed_mean,Outpatient_InscClaimAmtReimbursed_max,Outpatient_Total_Procedures_sum,Outpatient_Total_Procedures_mean,Outpatient_Total_Procedures_max,Outpatient_AttendingPhysician_nunique,Outpatient_OperatingPhysician_nunique,Bene_Age,Bene_ChronicCond_Alzheimer,Bene_ChronicCond_Heartfailure,Bene_ChronicCond_Cancer,Bene_ChronicCond_Diabetes,Bene_ChronicCond_KidneyDisease,Bene_ChronicCond_ObstrPulmonary,Bene_ChronicCond_Depression,Bene_ChronicCond_IschemicHeart,Bene_ChronicCond_Osteoporasis,Bene_ChronicCond_rheumatoidarthritis,Bene_ChronicCond_stroke
PRV54982,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,37.0,11860.0,320.5405405405405,3300.0,0.0,0.0,0.0,16.0,5.0,92.15151515151516,1.5757575757575757,1.4848484848484849,1.8181818181818181,1.303030303030303,1.4848484848484849,1.7575757575757576,1.5454545454545454,1.2121212121212122,1.4848484848484849,1.6363636363636365,1.878787878787879
PRV54983,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,126.0,42140.0,334.44444444444446,3300.0,0.0,0.0,0.0,53.0,14.0,88.59482758620689,1.646551724137931,1.3879310344827587,1.8362068965517242,1.2672413793103448,1.5517241379310345,1.6379310344827587,1.5689655172413792,1.3017241379310345,1.646551724137931,1.6896551724137931,1.8620689655172413
PRV54985,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,223.0,63340.0,284.0358744394619,3100.0,0.0,0.0,0.0,100.0,26.0,91.08374384236453,1.561576354679803,1.3497536945812807,1.8374384236453203,1.2758620689655173,1.5862068965517242,1.7241379310344827,1.6009852216748768,1.2758620689655173,1.6847290640394088,1.6995073891625616,1.8916256157635467
PRV54986,Yes,148.0,153.0,1538300.0,10054.248366013071,85000.0,122.0,0.7973856209150327,3.0,20.0,22.0,403.0,465.0,155110.0,333.5698924731183,5500.0,0.0,0.0,0.0,87.0,28.0,88.82841328413284,1.5498154981549817,1.418819188191882,1.7970479704797049,1.2859778597785978,1.5774907749077491,1.6715867158671587,1.5424354243542435,1.2066420664206643,1.6531365313653137,1.7047970479704797,1.8985239852398523
PRV54988,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,14310.0,349.0243902439024,3300.0,0.0,0.0,0.0,26.0,5.0,86.82926829268293,1.6341463414634145,1.5609756097560976,1.951219512195122,1.3902439024390243,1.6829268292682926,1.7804878048780488,1.6585365853658536,1.4878048780487805,1.7560975609756098,1.6829268292682926,2.0
PRV54990,No,4.0,4.0,43000.0,10750.0,27000.0,2.0,0.5,2.0,4.0,1.0,16.0,16.0,3600.0,225.0,800.0,0.0,0.0,0.0,12.0,1.0,90.8,1.55,1.35,1.75,1.2,1.6,1.6,1.55,1.15,1.6,1.6,1.9
PRV54991,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,130.0,21180.0,162.92307692307693,3300.0,0.0,0.0,0.0,63.0,18.0,90.216,1.672,1.448,1.832,1.28,1.632,1.624,1.496,1.28,1.648,1.712,1.88
PRV54992,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,11710.0,650.5555555555555,3300.0,0.0,0.0,0.0,14.0,0.0,88.05882352941177,1.8235294117647058,1.2941176470588236,1.7647058823529411,1.3529411764705883,1.588235294117647,1.588235294117647,1.588235294117647,1.1764705882352942,1.8235294117647058,1.5294117647058822,1.8235294117647058
PRV54993,No,8.0,8.0,173800.0,21725.0,92000.0,8.0,1.0,4.0,7.0,4.0,40.0,45.0,12120.0,269.3333333333333,2100.0,0.0,0.0,0.0,23.0,10.0,88.4375,1.4583333333333333,1.3958333333333333,1.875,1.1666666666666667,1.5833333333333333,1.5833333333333333,1.4583333333333333,1.2708333333333333,1.6458333333333333,1.625,1.8958333333333333
PRV54995,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6060.0,378.75,3300.0,0.0,0.0,0.0,9.0,3.0,93.125,1.6875,1.375,1.875,1.3125,1.5,1.6875,1.6875,1.1875,1.8125,1.5,1.9375
PRV54997,No,5.0,5.0,32000.0,6400.0,15000.0,3.0,0.6,1.0,4.0,4.0,20.0,29.0,7770.0,267.9310344827586,1700.0,0.0,0.0,0.0,14.0,4.0,92.36363636363636,1.4545454545454546,1.4545454545454546,1.9090909090909092,1.4090909090909092,1.8181818181818181,1.7727272727272727,1.6818181818181819,1.3636363636363635,1.7272727272727273,1.8181818181818181,1.9545454545454546
PRV54998,Yes,51.0,59.0,530000.0,8983.050847457627,33000.0,46.0,0.7796610169491526,4.0,1.0,1.0,83.0,148.0,33540.0,226.6216216216216,2800.0,0.0,0.0,0.0,23.0,15.0,91.20769230769231,1.5384615384615385,1.3846153846153846,1.7846153846153847,1.323076923076923,1.6,1.646153846153846,1.5615384615384615,1.2076923076923076,1.676923076923077,1.7153846153846153,1.8846153846153846
PRV54999,No,3.0,3.0,40000.0,13333.333333333334,16000.0,2.0,0.6666666666666666,1.0,3.0,2.0,7.0,7.0,940.0,134.28571428571428,800.0,0.0,0.0,0.0,6.0,1.0,91.6,1.8,1.7,2.0,1.5,1.7,1.8,1.8,1.4,1.7,1.8,2.0
PRV55000,No,85.0,86.0,979300.0,11387.209302325582,49000.0,67.0,0.7790697674418605,4.0,30.0,27.0,626.0,678.0,186720.0,275.39823008849555,8300.0,0.0,0.0,0.0,138.0,67.0,90.22206506364923,1.608203677510608,1.4271570014144273,1.8373408769448374,1.2998585572842998,1.611032531824611,1.6760961810466761,1.5983026874115982,1.2461103253182462,1.6944837340876946,1.7171145685997171,1.9222065063649223
PRV55001,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,158.0,41400.0,262.0253164556962,3300.0,0.0,0.0,0.0,68.0,20.0,89.41830065359477,1.5751633986928104,1.4379084967320261,1.8562091503267975,1.3202614379084967,1.7058823529411764,1.738562091503268,1.6339869281045751,1.2287581699346406,1.6928104575163399,1.6666666666666667,1.9150326797385622
PRV55002,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,27060.0,270.6,3300.0,0.0,0.0,0.0,30.0,10.0,87.7741935483871,1.4731182795698925,1.4086021505376345,1.8602150537634408,1.2688172043010753,1.5913978494623655,1.6774193548387097,1.5483870967741935,1.2580645161290323,1.7096774193548387,1.6344086021505377,1.89247311827957
PRV55003,No,5.0,5.0,55800.0,11160.0,28000.0,4.0,0.8,2.0,5.0,3.0,68.0,71.0,22050.0,310.5633802816901,3300.0,0.0,0.0,0.0,27.0,9.0,91.21917808219177,1.4794520547945205,1.4109589041095891,1.8630136986301369,1.356164383561644,1.6712328767123288,1.726027397260274,1.6027397260273972,1.2191780821917808,1.6986301369863013,1.8082191780821917,1.9452054794520548
PRV55004,Yes,3.0,3.0,38000.0,12666.666666666666,23000.0,5.0,1.6666666666666667,2.0,3.0,3.0,989.0,2396.0,665610.0,277.8005008347245,11000.0,2.0,0.0008347245409015025,1.0,22.0,20.0,89.81149193548387,1.626008064516129,1.467741935483871,1.8598790322580645,1.3497983870967742,1.6189516129032258,1.7127016129032258,1.6159274193548387,1.2429435483870968,1.7026209677419355,1.6935483870967742,1.9183467741935485
PRV55005,No,56.0,56.0,500000.0,8928.57142857143,42000.0,28.0,0.5,2.0,2.0,2.0,72.0,74.0,16780.0,226.75675675675674,3300.0,0.0,0.0,0.0,42.0,5.0,90.9765625,1.5703125,1.328125,1.796875,1.2109375,1.5,1.65625,1.5859375,1.140625,1.6875,1.6953125,1.9140625
PRV55006,No,3.0,3.0,19000.0,6333.333333333333,10000.0,1.0,0.3333333333333333,1.0,2.0,1.0,38.0,38.0,18250.0,480.2631578947368,3300.0,0.0,0.0,0.0,19.0,4.0,88.14634146341463,1.6341463414634145,1.3902439024390243,1.853658536585366,1.2195121951219512,1.5853658536585367,1.6829268292682926,1.6097560975609757,1.1951219512195121,1.7073170731707317,1.6829268292682926,1.8780487804878048
PRV55007,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,3330.0,237.85714285714286,1600.0,0.0,0.0,0.0,9.0,3.0,93.53846153846153,1.6153846153846154,1.4615384615384615,1.7692307692307692,1.3076923076923077,1.6923076923076923,1.6153846153846154,1.6923076923076923,1.1538461538461537,1.7692307692307692,1.6153846153846154,1.9230769230769231
PRV55010,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,289.0,66400.0,229.75778546712803,3300.0,0.0,0.0,0.0,26.0,17.0,91.33566433566433,1.6433566433566433,1.4405594405594406,1.8251748251748252,1.3076923076923077,1.6713286713286712,1.7412587412587412,1.5594405594405594,1.3636363636363635,1.7062937062937062,1.6923076923076923,1.916083916083916
PRV55011,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,56.0,13750.0,245.53571428571428,3300.0,0.0,0.0,0.0,28.0,9.0,90.53703703703704,1.537037037037037,1.5555555555555556,1.7962962962962963,1.4074074074074074,1.5185185185185186,1.6481481481481481,1.5555555555555556,1.3703703703703705,1.6666666666666667,1.6851851851851851,1.9259259259259258
PRV55012,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,73.0,19800.0,271.2328767123288,3300.0,0.0,0.0,0.0,24.0,7.0,90.71014492753623,1.7536231884057971,1.4057971014492754,1.8405797101449275,1.391304347826087,1.5507246376811594,1.6956521739130435,1.6376811594202898,1.3623188405797102,1.6956521739130435,1.7536231884057971,1.9565217391304348
PRV55013,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,83.0,17800.0,214.4578313253012,3300.0,0.0,0.0,0.0,49.0,10.0,88.73076923076923,1.4871794871794872,1.3846153846153846,1.858974358974359,1.2435897435897436,1.4743589743589745,1.7179487179487178,1.4615384615384615,1.1923076923076923,1.7692307692307692,1.6923076923076923,1.8846153846153846
PRV55016,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,146.0,38140.0,261.2328767123288,3300.0,0.0,0.0,0.0,26.0,11.0,89.96511627906976,1.6627906976744187,1.4534883720930232,1.872093023255814,1.313953488372093,1.6627906976744187,1.744186046511628,1.6046511627906976,1.186046511627907,1.6395348837209303,1.686046511627907,1.9186046511627908
PRV55018,Yes,60.0,63.0,612000.0,9714.285714285714,49000.0,45.0,0.7142857142857143,3.0,2.0,2.0,12.0,12.0,3940.0,328.3333333333333,3000.0,0.0,0.0,0.0,8.0,1.0,90.84722222222223,1.4861111111111112,1.3472222222222223,1.8472222222222223,1.1805555555555556,1.3888888888888888,1.5277777777777777,1.4722222222222223,1.1805555555555556,1.6944444444444444,1.7083333333333333,1.9027777777777777
PRV55019,Yes,133.0,158.0,1828300.0,11571.518987341773,57000.0,123.0,0.7784810126582279,4.0,3.0,3.0,101.0,127.0,28720.0,226.14173228346456,3300.0,0.0,0.0,0.0,50.0,17.0,89.75113122171946,1.5972850678733033,1.3981900452488687,1.8552036199095023,1.2714932126696832,1.5384615384615385,1.6063348416289593,1.6063348416289593,1.1945701357466063,1.6334841628959276,1.665158371040724,1.8687782805429864
PRV55022,Yes,67.0,76.0,705000.0,9276.315789473685,57000.0,45.0,0.5921052631578947,2.0,3.0,4.0,59.0,61.0,11850.0,194.2622950819672,3300.0,0.0,0.0,0.0,33.0,7.0,91.63414634146342,1.5447154471544715,1.3821138211382114,1.8617886178861789,1.2357723577235773,1.5365853658536586,1.6422764227642277,1.6016260162601625,1.1544715447154472,1.5691056910569106,1.6016260162601625,1.886178861788618
PRV55023,No,29.0,34.0,408000.0,12000.0,57000.0,23.0,0.6764705882352942,3.0,2.0,2.0,28.0,30.0,12150.0,405.0,2500.0,0.0,0.0,0.0,12.0,6.0,89.15384615384616,1.5384615384615385,1.3653846153846154,1.7884615384615385,1.25,1.4230769230769231,1.5192307692307692,1.5961538461538463,1.2884615384615385,1.6346153846153846,1.7307692307692308,1.8269230769230769
PRV55024,No,3.0,3.0,18000.0,6000.0,8000.0,2.0,0.6666666666666666,2.0,3.0,1.0,42.0,43.0,14980.0,348.3720930232558,3300.0,0.0,0.0,0.0,37.0,9.0,89.42222222222222,1.511111111111111,1.4222222222222223,1.7777777777777777,1.1111111111111112,1.4,1.6666666666666667,1.488888888888889,1.2,1.5777777777777777,1.6666666666666667,1.8888888888888888
PRV55026,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,272.0,76910.0,282.75735294117646,3300.0,0.0,0.0,0.0,124.0,43.0,89.59414225941423,1.6317991631799162,1.3430962343096233,1.8702928870292888,1.284518828451883,1.5648535564853556,1.707112970711297,1.5815899581589958,1.2803347280334727,1.6861924686192469,1.707112970711297,1.9163179916317992
PRV55027,Yes,13.0,13.0,152000.0,11692.307692307691,57000.0,9.0,0.6923076923076923,2.0,9.0,5.0,134.0,143.0,39990.0,279.65034965034965,3300.0,0.0,0.0,0.0,60.0,26.0,90.95238095238095,1.5918367346938775,1.4489795918367347,1.8571428571428572,1.183673469387755,1.5374149659863945,1.7074829931972788,1.5442176870748299,1.2925170068027212,1.6598639455782314,1.7346938775510203,1.8911564625850341
PRV55028,No,17.0,20.0,198800.0,9940.0,51000.0,14.0,0.7,3.0,1.0,1.0,82.0,203.0,42990.0,211.77339901477833,3300.0,0.0,0.0,0.0,10.0,6.0,90.80459770114942,1.6206896551724137,1.5402298850574712,1.8620689655172413,1.3333333333333333,1.6666666666666667,1.7011494252873562,1.6666666666666667,1.3333333333333333,1.735632183908046,1.7471264367816093,1.896551724137931
PRV55029,No,14.0,14.0,135000.0,9642.857142857143,22000.0,12.0,0.8571428571428571,2.0,10.0,6.0,195.0,241.0,89000.0,369.29460580912865,3300.0,0.0,0.0,0.0,89.0,23.0,89.58373205741627,1.6172248803827751,1.3779904306220097,1.832535885167464,1.2822966507177034,1.5645933014354068,1.6794258373205742,1.569377990430622,1.2344497607655502,1.6794258373205742,1.6698564593301435,1.8995215311004785
PRV55030,Yes,56.0,73.0,725000.0,9931.506849315068,57000.0,52.0,0.7123287671232876,3.0,1.0,1.0,190.0,238.0,57900.0,243.27731092436974,3300.0,0.0,0.0,0.0,78.0,29.0,89.82426778242677,1.6150627615062763,1.4393305439330544,1.8619246861924685,1.2635983263598327,1.5271966527196652,1.6820083682008369,1.606694560669456,1.209205020920502,1.6652719665271967,1.6527196652719665,1.8786610878661087
PRV55031,No,4.0,4.0,41000.0,10250.0,19000.0,3.0,0.75,2.0,3.0,2.0,26.0,28.0,4300.0,153.57142857142858,1100.0,0.0,0.0,0.0,23.0,5.0,87.46666666666667,1.5333333333333334,1.4666666666666666,1.9666666666666666,1.3,1.6333333333333333,1.8333333333333333,1.5333333333333334,1.2,1.7333333333333334,1.7666666666666666,1.9333333333333333
PRV55032,No,1.0,1.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,1.0,0.0,35.0,35.0,15340.0,438.2857142857143,3300.0,0.0,0.0,0.0,17.0,9.0,92.13888888888889,1.6111111111111112,1.3888888888888888,1.8888888888888888,1.3611111111111112,1.5555555555555556,1.7777777777777777,1.7222222222222223,1.2222222222222223,1.5833333333333333,1.75,1.8611111111111112
PRV55034,Yes,25.0,26.0,277400.0,10669.23076923077,48000.0,24.0,0.9230769230769231,3.0,1.0,1.0,452.0,586.0,158380.0,270.2730375426621,5500.0,0.0,0.0,0.0,1.0,1.0,89.77682403433477,1.6523605150214593,1.4163090128755365,1.8690987124463518,1.3454935622317596,1.613733905579399,1.6866952789699572,1.5858369098712446,1.2532188841201717,1.6523605150214593,1.7253218884120172,1.9120171673819744
PRV55035,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3860.0,275.7142857142857,3300.0,0.0,0.0,0.0,5.0,3.0,92.71428571428571,1.6428571428571428,1.3571428571428572,1.7857142857142858,1.2142857142857142,1.5,1.7142857142857142,1.5,1.0714285714285714,1.5,1.6428571428571428,2.0
PRV55036,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,64.0,14760.0,230.625,2400.0,0.0,0.0,0.0,30.0,9.0,91.9047619047619,1.6666666666666667,1.4603174603174602,1.7936507936507937,1.3492063492063493,1.5873015873015872,1.6825396825396826,1.5396825396825398,1.2857142857142858,1.7142857142857142,1.7142857142857142,1.873015873015873
PRV55037,No,11.0,11.0,116000.0,10545.454545454546,26000.0,8.0,0.7272727272727273,3.0,9.0,5.0,437.0,638.0,197660.0,309.8119122257053,4500.0,0.0,0.0,0.0,5.0,5.0,88.97767857142857,1.6294642857142858,1.4888392857142858,1.8303571428571428,1.3616071428571428,1.6428571428571428,1.7388392857142858,1.6540178571428572,1.3058035714285714,1.7232142857142858,1.7254464285714286,1.9040178571428572
PRV55038,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,4230.0,282.0,1400.0,0.0,0.0,0.0,13.0,5.0,84.8,1.6666666666666667,1.5333333333333334,1.8,1.4,1.6,1.8666666666666667,1.7333333333333334,1.1333333333333333,1.9333333333333333,1.6666666666666667,1.8666666666666667
PRV55039,Yes,30.0,31.0,257000.0,8290.322580645161,27000.0,21.0,0.6774193548387096,2.0,11.0,10.0,638.0,2027.0,559200.0,275.8756783423779,14200.0,3.0,0.0014800197335964479,2.0,45.0,41.0,89.9644513137558,1.6058732612055642,1.4667697063369398,1.8578052550231838,1.3353941267387945,1.6414219474497682,1.740340030911901,1.60741885625966,1.268933539412674,1.6908809891808345,1.7078825347758888,1.9119010819165378
PRV55040,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6630.0,1105.0,3300.0,0.0,0.0,0.0,5.0,3.0,95.66666666666667,1.3333333333333333,1.5,1.6666666666666667,1.5,1.5,1.6666666666666667,1.6666666666666667,1.0,2.0,1.6666666666666667,2.0
PRV55041,No,5.0,5.0,58000.0,11600.0,30000.0,0.0,0.0,0.0,4.0,0.0,15.0,16.0,5880.0,367.5,2800.0,0.0,0.0,0.0,14.0,4.0,90.45,1.55,1.35,1.7,1.35,1.35,1.45,1.45,1.2,1.7,1.6,1.8
PRV55042,No,7.0,8.0,84200.0,10525.0,29000.0,7.0,0.875,2.0,6.0,3.0,104.0,116.0,42100.0,362.9310344827586,3300.0,1.0,0.008620689655172414,1.0,45.0,12.0,89.4,1.5727272727272728,1.3909090909090909,1.8272727272727274,1.3272727272727274,1.6181818181818182,1.6636363636363636,1.6272727272727272,1.2272727272727273,1.6636363636363636,1.6545454545454545,1.8363636363636364
PRV55043,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,119.0,35450.0,297.89915966386553,3300.0,0.0,0.0,0.0,65.0,19.0,91.06140350877193,1.543859649122807,1.4035087719298245,1.8421052631578947,1.3157894736842106,1.5526315789473684,1.7280701754385965,1.5964912280701755,1.2456140350877194,1.6140350877192982,1.6754385964912282,1.894736842105263
PRV55044,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1070.0,118.88888888888889,700.0,0.0,0.0,0.0,9.0,1.0,97.77777777777777,1.5555555555555556,1.3333333333333333,1.7777777777777777,1.3333333333333333,1.5555555555555556,1.7777777777777777,1.4444444444444444,1.0,1.5555555555555556,1.5555555555555556,1.8888888888888888
PRV55045,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,66.0,27630.0,418.6363636363636,4700.0,0.0,0.0,0.0,22.0,7.0,90.70769230769231,1.6153846153846154,1.323076923076923,1.8461538461538463,1.3076923076923077,1.6153846153846154,1.7692307692307692,1.5538461538461539,1.1846153846153846,1.6923076923076923,1.7692307692307692,1.9076923076923078
PRV55048,Yes,76.0,82.0,865000.0,10548.780487804877,56000.0,72.0,0.8780487804878049,4.0,2.0,2.0,12.0,12.0,1240.0,103.33333333333333,400.0,0.0,0.0,0.0,12.0,1.0,89.60227272727273,1.5681818181818181,1.2159090909090908,1.8295454545454546,1.1704545454545454,1.375,1.4886363636363635,1.5340909090909092,1.1477272727272727,1.6363636363636365,1.5,1.8295454545454546
PRV55049,Yes,70.0,75.0,686000.0,9146.666666666666,49000.0,63.0,0.84,3.0,8.0,7.0,47.0,73.0,39150.0,536.3013698630137,3300.0,0.0,0.0,0.0,30.0,11.0,90.53846153846153,1.4871794871794872,1.4017094017094016,1.8205128205128205,1.264957264957265,1.5042735042735043,1.5726495726495726,1.5128205128205128,1.188034188034188,1.6495726495726495,1.6666666666666667,1.9572649572649572
PRV55050,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,183.0,49610.0,271.09289617486337,3300.0,0.0,0.0,0.0,1.0,1.0,90.64233576642336,1.532846715328467,1.437956204379562,1.7956204379562044,1.313868613138686,1.562043795620438,1.6788321167883211,1.5255474452554745,1.2335766423357664,1.686131386861314,1.7445255474452555,1.9124087591240877
PRV55051,No,7.0,7.0,60000.0,8571.42857142857,18000.0,6.0,0.8571428571428571,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42857142857143,1.4285714285714286,1.0,1.8571428571428572,1.1428571428571428,1.2857142857142858,1.2857142857142858,1.4285714285714286,1.0,1.5714285714285714,1.8571428571428572,1.8571428571428572
PRV55052,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,49.0,8480.0,173.0612244897959,2100.0,0.0,0.0,0.0,7.0,3.0,90.06451612903226,1.5161290322580645,1.4838709677419355,1.8064516129032258,1.4193548387096775,1.6451612903225807,1.8064516129032258,1.8387096774193548,1.3548387096774193,1.7419354838709677,1.8064516129032258,1.935483870967742
PRV55053,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,54.0,13340.0,247.03703703703704,3000.0,0.0,0.0,0.0,5.0,3.0,90.3103448275862,1.5517241379310345,1.4482758620689655,1.8275862068965518,1.3448275862068966,1.6896551724137931,1.8275862068965518,1.5517241379310345,1.2758620689655173,1.7241379310344827,1.793103448275862,1.896551724137931
PRV55054,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,69.0,12650.0,183.33333333333334,1300.0,0.0,0.0,0.0,6.0,1.0,90.49152542372882,1.576271186440678,1.4576271186440677,1.8644067796610169,1.305084745762712,1.6779661016949152,1.7457627118644068,1.5593220338983051,1.2542372881355932,1.7966101694915255,1.6271186440677967,1.88135593220339
PRV55056,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,100.0,40290.0,402.9,8900.0,0.0,0.0,0.0,20.0,10.0,91.41758241758242,1.4505494505494505,1.3846153846153846,1.8021978021978022,1.2527472527472527,1.5714285714285714,1.6483516483516483,1.4945054945054945,1.1868131868131868,1.7252747252747254,1.6263736263736264,1.9120879120879122
PRV55057,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,347.0,94560.0,272.507204610951,9200.0,0.0,0.0,0.0,6.0,6.0,89.72602739726027,1.63013698630137,1.452054794520548,1.8835616438356164,1.321917808219178,1.6095890410958904,1.7191780821917808,1.595890410958904,1.3150684931506849,1.6232876712328768,1.7328767123287672,1.917808219178082
PRV55058,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,227.0,63470.0,279.6035242290749,7600.0,0.0,0.0,0.0,8.0,6.0,90.2439024390244,1.6158536585365855,1.4329268292682926,1.853658536585366,1.3048780487804879,1.6097560975609757,1.701219512195122,1.6341463414634145,1.25,1.6829268292682926,1.7195121951219512,1.9085365853658536
PRV55059,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,153.0,51910.0,339.281045751634,3300.0,0.0,0.0,0.0,4.0,9.0,89.02380952380952,1.5119047619047619,1.4404761904761905,1.8214285714285714,1.4166666666666667,1.630952380952381,1.75,1.5595238095238095,1.2738095238095237,1.6904761904761905,1.630952380952381,1.9166666666666667
PRV55061,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,95.0,24290.0,255.68421052631578,2900.0,0.0,0.0,0.0,21.0,9.0,92.07228915662651,1.5421686746987953,1.3855421686746987,1.855421686746988,1.2289156626506024,1.5903614457831325,1.6144578313253013,1.5301204819277108,1.1566265060240963,1.6987951807228916,1.6144578313253013,1.8674698795180722
PRV55062,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,7460.0,257.2413793103448,1600.0,0.0,0.0,0.0,8.0,5.0,93.67857142857143,1.5714285714285714,1.3571428571428572,1.6428571428571428,1.2857142857142858,1.6428571428571428,1.6785714285714286,1.6785714285714286,1.1428571428571428,1.75,1.75,1.8928571428571428
PRV55063,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,660.0,66.0,200.0,0.0,0.0,0.0,10.0,0.0,94.8,1.7,1.3,1.8,1.3,1.7,1.7,1.6,1.5,1.8,1.7,1.9
PRV55064,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,621.0,187750.0,302.33494363929145,8700.0,0.0,0.0,0.0,1.0,1.0,89.33947368421053,1.6078947368421053,1.4578947368421054,1.8368421052631578,1.3394736842105264,1.6578947368421053,1.7131578947368422,1.5868421052631578,1.2815789473684212,1.6552631578947368,1.6605263157894736,1.8921052631578947
PRV55067,No,1.0,1.0,29000.0,29000.0,29000.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
PRV55068,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2620.0,436.6666666666667,1700.0,0.0,0.0,0.0,1.0,1.0,81.5,1.5,1.1666666666666667,2.0,1.0,1.3333333333333333,1.3333333333333333,1.5,1.1666666666666667,1.5,1.3333333333333333,2.0
PRV55069,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,2050.0,97.61904761904762,500.0,0.0,0.0,0.0,4.0,2.0,87.7,1.65,1.45,1.9,1.2,1.6,1.75,1.4,1.1,1.6,1.7,1.9
PRV55070,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,3220.0,161.0,1000.0,0.0,0.0,0.0,1.0,1.0,89.3157894736842,1.7894736842105263,1.4736842105263157,1.8421052631578947,1.3157894736842106,1.736842105263158,1.6842105263157894,1.4736842105263157,1.2105263157894737,1.5789473684210527,1.7894736842105263,1.894736842105263
